,rep1_cond1,rep2_cond1,rep1_cond2,rep2_cond2
ybaT,149.2363936,153.8729232,118.6614443,138.9793323
ybaV,18.36939834,7.306454907,12.00541842,14.82553228
ybaW,8.155407785,13.62406629,35.74545636,20.15752195
ybaX,57.03864083,55.45347327,59.19913222,51.83611034
ybaY,71.55409616,63.56233232,693.6743336,730.2933006
ybaZ,32.54007706,33.45232277,55.040226,56.56510776
ybbA,30.78755472,40.35460335,40.26271331,43.14942036
ybbB,25.25942055,18.86466604,15.65638128,11.5422523
ybbC,18.51874304,7.365856979,11.32218323,7.473032529
ybbJ,135.5836544,125.1711091,86.2494534,85.6694683
ybbK,137.8876904,107.1804405,80.03612282,83.35728196
ybbL,53.27357749,40.08851365,29.11048361,31.52065601
ybbM,26.69955041,26.48308886,23.08734312,20.03347567
ybbN,307.5132429,249.8653758,274.481777,301.2877615
ybbO,77.53376387,65.09780712,72.56608469,63.5484544
ybbP,12.26147831,16.20671538,15.68906855,17.41309412
ybbS,5.967435923,4.691264251,5.439348152,5.949404538
ybcC,101.0714515,39.12274491,90.04063817,67.89419894
ybcF,12.01143784,15.8094031,11.28025892,8.739435693
ybcH,16.06917386,9.761620562,13.74357665,15.99027667
ybcI,14.33758185,16.66207648,12.14341174,12.32620883
ybcJ,154.298018,132.709919,110.246941,107.8853288
ybcL,12.37937714,12.80217968,13.04936785,11.24000952
ybcM,57.49562489,32.6977591,32.85693463,23.32513255
ybcS,20.90928647,17.46506811,13.01792359,13.38168024
ybcV,7.917293689,5.290513334,2.804185325,1.677341243
ybcW,77.02723556,86.66090863,10.43949428,12.21136837
ybcY,10.0123314,9.292311881,9.604334738,7.856264967
ybdA,1.560675159,1.30359771,47.44587424,36.92161935
ybdB,5.501945397,11.81739663,175.0355208,98.24600918
ybdD,47.65970883,46.67274831,65.48410049,67.31390665
ybdF,43.21040044,45.66831327,42.16537202,39.85617349
ybdG,76.91765011,77.53272726,65.91436461,61.6839554
ybdH,119.8215877,109.8182313,97.10167627,104.4526138
ybdJ,7.840982425,24.01446866,38.76448358,47.06659945
ybdK,36.64030125,39.8348705,65.14468334,50.72345873
ybdL,151.0689194,129.6961825,92.56891104,93.62049085
ybdM,22.20989387,20.70858076,19.20866948,22.25006471
ybdR,21.53580564,19.30460919,36.97552599,20.95796593
ybdZ,0,2.4821929,154.5903194,98.63379236
ybeA,113.3340291,149.8385291,165.9210392,138.46667
ybeB,213.8640285,244.4491668,284.5057649,266.6497857
ybeD,284.7256743,271.8001225,264.6649061,292.4673185
ybeF,11.59709245,15.3849126,14.19508593,12.76643057
ybeH,25.68953452,19.07369281,26.53829335,35.27566342
ybeL,294.410221,219.4659374,327.5018491,335.8919248
ybeM,21.34721368,27.95107643,27.58691893,28.11330987
ybeQ,24.6213262,24.45645274,29.16653801,24.67132288
ybeX,399.069432,429.1906372,368.4393258,382.2086313
ybeY,255.1753906,204.4308614,256.115593,230.2867668
ybeZ,283.5204863,273.8134568,313.3414208,305.3304645
ybfA,163.4863775,375.5306041,113.4425045,178.730028
ybfB,8.955984513,0,2.202829068,8.43287157
ybfC,11.4175709,3.814738562,10.10982604,3.628353952
ybfE,83.01040067,70.26125616,57.82201526,45.3338555
ybfF,69.33375897,67.50591279,86.06237206,50.46494908
ybfN,7.960875122,9.974316423,7.489618832,12.64930735
ybfP,8.545878825,13.17818776,6.111849379,10.21314446
ybfQ,2.552162907,6.395297001,5.649608669,1.80231961
ybgA,56.14758395,61.82120434,77.6821192,65.78466577
ybgC,167.1194081,142.2756197,128.0577965,126.5295119
ybgE,231.3223165,253.3103183,162.68567,178.9905674
ybgF,469.2016162,422.8001906,463.1181107,438.7009778
ybgH,50.9399317,45.48342131,21.48338033,20.00246409
ybgI,135.1462878,130.7855428,168.2694937,165.5517771
ybgJ,163.4433094,136.5206095,144.0650211,135.3591406
ybgK,145.7851255,113.6141991,131.5577684,118.7154894
ybgL,83.23176174,84.3135074,67.23034316,81.60093989
ybgO,11.0305346,13.82034521,8.274921172,10.60262878
ybgP,7.141855048,5.965434788,5.138121465,4.413087111
ybgS,38.43316189,31.38899053,215.5303465,178.5289818
ybgT,379.6342324,309.9475081,372.7998352,328.5676078
ybhA,59.59721074,66.3736563,55.58552705,45.73468534
ybhB,69.58255473,103.7057071,129.567912,133.4453309
ybhC,143.1864762,144.7907195,154.3874369,142.6380163
ybhD,5.759305675,4.276108122,8.924381836,8.360317365
ybhE,228.3686131,222.1338351,262.3834821,248.9453961
ybhF,47.39573689,44.75235178,31.84857115,34.92577897
ybhG,36.15564118,44.07569555,32.73549528,33.35373753
ybhJ,7.480477486,6.7289155,9.362315693,7.619222489
ybhK,29.35408492,53.82180644,48.02167369,51.8241241
ybhL,218.3185312,219.7532906,181.2562747,193.6151428
ybhM,5.013177139,3.806724405,9.079728219,4.827641813
ybhN,12.58080304,16.4727347,28.00009814,19.44979705
ybhO,35.63164638,29.3246509,59.73710616,53.10095035
ybhP,27.33024845,27.10867364,69.00752321,55.18716837
ybhQ,26.91879854,35.710965,21.3819131,34.66505235
ybhR,17.04900153,17.18699962,16.26750464,15.1536493
ybhS,14.63442619,14.38095886,14.10160259,14.38756461
ybhT,141.0070006,119.5920539,48.02167369,139.4094218
ybiA,16.84268999,15.75652884,9.24640922,9.039584379
ybiB,165.9104656,149.0243662,146.1594243,150.0950435
ybiC,334.989007,259.7868574,397.4390452,359.2939079
ybiH,39.70664165,42.87323361,42.01896448,36.93145987
ybiI,28.03077799,34.61125156,62.59004661,42.1722538
ybiJ,29.92190994,49.98622943,116.466358,108.294549
ybiM,34.90889493,56.23450811,35.87826195,39.61995694
ybiN,79.68282086,58.0543951,66.98168725,55.77566754
ybiO,23.82763954,18.31537214,26.98792174,27.35663694
ybiP,11.29863787,12.697733,11.27781731,10.01004215
ybiR,12.50422979,17.48847973,27.55130877,23.82154337
ybiS,194.32185,226.6476592,242.6111267,207.5896463
ybiT,226.5344976,179.8351093,188.0170614,164.1604293
ybiU,5.911704364,9.017065676,21.84872357,15.97316432
ybiV,27.11673089,22.65001021,50.14027694,44.21315293
ybiW,6.285999268,6.702839027,7.164762659,7.272615196
ybiX,17.27791702,19.24248655,47.17173256,28.13133816
ybjC,27.11673089,32.08751447,51.52325406,47.07621273
ybjD,39.81697193,48.49477774,40.03253449,35.0441982
ybjE,36.878754,30.80401389,26.09177604,25.02220392
ybjG,70.31272933,63.7387222,71.67053812,71.20973836
ybjH,22.8351418,30.51790849,30.83496942,21.77012371
ybjI,53.43591086,37.30589917,45.72652017,38.29929171
ybjJ,10.22765036,13.03921183,17.27826969,17.29645432
ybjK,16.3609326,19.23352822,23.60842058,19.68455217
ybjL,68.12958009,65.77369513,72.03251053,58.60745707
ybjM,113.6320151,110.7333833,31.25220034,36.47551592
ybjN,168.4989315,198.294429,138.3265821,144.5256291
ybjO,17.96691372,26.67976663,18.26591269,27.25593766
ybjP,303.3290129,253.8908121,351.5074836,324.2079578
ybjQ,196.8473798,129.1889471,220.5439829,163.835859
ybjR,128.0457906,122.9805609,131.7562166,124.4381319
ybjS,90.81698036,82.5586171,76.01063735,70.02651562
ybjT,60.48679594,61.91952477,49.12909174,48.81754583
ybjX,443.3708385,443.4201395,357.9138036,382.5300858
ycaC,92.89750868,80.62970142,159.2297601,140.0031525
ycaD,24.9219041,42.57965366,39.11948353,40.79924548
ycaI,8.332558365,10.32000465,8.077817958,7.812040959
ycaJ,77.71848763,71.18574638,59.81270964,52.31956814
ycaK,3.303561123,8.278176321,6.581650709,5.832379449
ycaL,8.932570174,9.948239779,6.402889825,8.110438245
ycaM,3.638303515,6.457864546,6.543833941,4.496352905
ycaN,22.9105053,13.15644157,13.31293924,14.1568339
ycaO,39.17374411,33.33834552,43.44038966,36.27667154
ycaP,30.5209958,29.02338971,45.31915526,49.73933989
ycaQ,14.25112864,12.78540722,11.45042341,9.31856246
ycaR,192.0397991,234.6689582,168.4694782,175.8000275
ycbB,79.94153131,72.65652626,78.19113427,76.59858343
ycbC,45.05549132,45.99694381,22.34854814,23.27418496
ycbF,25.17164892,21.40760459,17.42558623,17.45284179
ycbG,58.90256775,51.60002326,73.14559569,61.8875972
ycbJ,116.8385317,145.9329517,37.06370788,30.3309827
ycbK,744.4505791,648.5576694,676.5020479,593.9529502
ycbL,358.04128,427.8335262,392.1770018,382.283671
ycbQ,6.628534217,5.033335602,5.068954445,4.681024543
ycbS,4.003392795,5.433912484,5.594220349,5.124242028
ycbT,9.418696442,9.643701826,9.954072417,9.226159908
ycbU,5.393382939,9.009948813,6.367514743,4.231965935
ycbV,3.783729891,10.53488847,8.934264872,6.234768418
ycbW,109.6654531,111.122702,115.941831,105.7991484
ycbX,61.26915411,66.11354332,65.15373025,54.44710119
ycbY,71.89983837,63.14938835,92.2180078,74.41939186
ycbZ,124.5429412,116.6842093,120.2587058,116.2680372
yccA,285.958253,384.6383552,687.5830551,803.5887752
yccC,21.63370552,26.9183065,19.88242611,21.91541314
yccF,44.40592172,36.48323792,52.53377726,39.58450284
yccJ,1779.713864,1504.43752,1034.993441,1005.860346
yccK,100.57842,87.3054939,75.08843522,71.02777736
yccM,13.33113027,16.19665535,8.450741459,9.414351035
yccR,30.47404042,27.61144102,24.01083684,20.42628891
yccS,48.03966809,44.16436531,36.18346165,39.04607456
yccT,19.1412218,22.13756654,28.68262863,28.07459393
yccU,175.2762605,172.0087732,153.4605659,149.3117315
yccV,387.8204153,391.4605538,451.2225188,510.8980989
yccW,92.5505815,64.01089842,86.90878988,72.01932029
yccX,93.30488047,81.83229496,85.19974364,84.01134956
yccZ,8.277738902,6.675792483,5.560404322,6.450407025
ycdB,6.139637182,10.68396708,70.67340656,49.50002797
ycdC,24.95248476,25.52113827,40.58169608,37.40024731
ycdG,4.896926571,4.499324827,12.14091976,7.435076946
ycdH,5.916377648,4.392729253,6.402889825,6.499273745
ycdI,3.854154644,7.358378952,7.800474914,4.665903559
ycdK,6.726630917,4.213955388,5.211654509,4.156512279
ycdO,3.461710326,4.337235998,123.8857007,87.80316345
ycdP,12.57587519,5.252176281,16.35520771,18.31705256
ycdS,5.36964968,5.382180644,4.814053922,4.834811578
ycdT,26.33854656,17.60000793,7.102543349,7.270947213
ycdW,152.8240041,129.6767358,215.8673958,180.3615207
ycdX,195.3286469,175.3073961,204.5801383,195.5443512
ycdY,209.3118471,158.672504,187.6738923,161.0640484
ycdZ,77.38189058,59.66344153,71.44688037,70.5267445
yceA,10.50676752,11.35727008,47.33760426,35.35319235
yceB,256.9564018,217.0525043,144.8354222,129.8489355
yceD,1726.743553,1550.614492,2120.681268,1813.713585
yceF,230.8398629,207.218555,258.3319779,225.0819913
yceG,37.53400873,35.07098355,31.40420303,34.81753792
yceH,102.943145,126.6722793,117.608636,98.23059078
yceI,6.214250828,5.662502553,35.01580373,22.3412535
yceK,147.0012253,205.0421977,181.9768687,174.3625649
yceO,6.923420652,7.710641774,4.086950952,3.259514188
yceP,252.6641278,341.0825067,154.2343167,154.0983267
yceQ,224.029814,213.3757971,197.472303,224.0687534
ycfD,196.6325512,217.5369965,184.1258825,181.0511972
ycfH,111.3213163,102.8617005,101.6398582,103.6672558
ycfJ,57.84902589,36.24001634,72.29929761,56.5978422
ycfK,7.231128236,6.040002723,5.945540552,5.836082547
ycfL,311.627193,320.6953827,279.3641811,272.9584441
ycfM,309.6882724,291.2748977,238.9863667,275.6117254
ycfN,85.59026331,79.06912655,71.77057413,61.00032644
ycfP,566.9044733,455.5029678,358.7033305,330.9397361
ycfQ,60.14516614,73.85406173,72.37389684,77.68766281
ycfR,257.2936326,151.702394,1406.029934,813.191938
ycfS,9.123386092,9.596266008,32.46324981,27.91910985
ycfT,5.453644201,6.073745755,5.499688886,2.781512806
ycfX,81.70699175,75.69871834,71.40064641,72.56707903
ycfZ,4.536639388,6.200763252,6.573308946,6.989984799
ycgB,40.75469534,40.77888335,90.12286706,83.79375369
ycgE,133.8055081,137.3853078,114.1498801,105.1660879
ycgF,3.490272292,10.31584623,11.17335972,13.08243133
ycgI,13.74932834,12.76056913,6.087254411,14.02509274
ycgJ,39.68302081,36.8292849,43.33663235,44.21544246
ycgK,105.2291049,79.78212552,76.33295892,85.17305172
ycgL,174.1441433,121.3541831,153.3169032,137.034163
ycgM,77.89897236,96.36549799,108.9218871,92.61465087
ycgN,93.90760495,111.8819296,116.3478134,104.8732283
ycgR,80.57542892,107.2408647,196.5948519,329.8428796
ycgV,26.20905789,22.17616062,11.25194028,8.893768578
ycgX,8.034586929,6.711114137,6.047173724,1.134793829
ycgY,5.165091597,1.232653617,10.12701962,10.42157598
ycgZ,10.98399226,0,139.8099361,109.5650624
ychA,132.9724137,134.2222827,136.2392668,129.6501949
ychE,35.15131782,44.46113115,37.57251321,28.72446878
ychF,233.025094,204.5967955,245.3854754,210.8565401
ychH,96.80381349,97.41939876,142.5159348,193.5555603
ychJ,195.6658229,189.4902815,209.6632551,150.1933008
ychM,76.31422835,72.1564611,39.01760987,44.18096865
ychN,327.2391931,282.5492799,251.5033419,255.1122312
ychP,34.51220295,34.24594845,36.53323501,29.13678173
ychQ,34.77565488,35.96337499,55.35322692,43.2694288
ychS,17.68482449,17.72609495,17.74714028,17.48445926
yciA,56.27231372,64.03311157,64.63067361,68.53557464
yciB,87.37613285,98.65337781,97.91085691,109.7913029
yciC,70.41602698,89.86939535,99.916063,99.14574709
yciE,20.5381157,22.51598648,20.17478599,13.59738167
yciF,21.43358369,9.765273863,25.59238897,25.68575253
yciG,70.5035003,48.32002178,119.253823,93.19494317
yciH,59.70656342,56.5211264,60.79808229,57.62462239
yciI,376.8951687,327.6243901,262.9065368,232.1169195
yciK,98.17757111,82.36367349,93.76563954,88.4062702
yciM,116.810533,111.043127,98.8753948,105.6667638
yciN,154.9527479,168.2572187,120.6258708,123.1048662
yciO,178.6822267,143.559485,176.5434477,162.818245
yciQ,18.70711181,14.90886748,18.61599692,15.99843831
yciS,204.296924,198.7923226,204.6749005,221.615319
yciT,190.9017854,196.4208885,192.4708681,206.2033866
yciU,332.3032112,322.8656001,248.8395818,259.0424821
yciV,106.9911831,106.0082111,84.9362936,79.98559562
yciW,271.7442606,229.8735079,567.1921618,486.0750533
ycjD,12.86895703,21.49831478,15.46460678,11.68452968
ycjF,37.38125614,34.80679535,40.83198808,48.03639978
ycjG,72.08671316,52.33418508,56.96981164,46.38734089
ycjS,5.238459376,3.603410715,4.502031908,5.657849912
ycjW,16.93777785,15.78018729,17.16089841,16.10180432
ycjX,42.36261821,45.49444111,40.60201595,51.94238704
ycjY,17.0896439,16.89647064,18.68367369,16.00935023
ycjZ,30.37073859,24.76401116,34.41553281,30.89476198
ydaF,2.085902376,3.484616956,7.387949798,5.892198725
ydaG,0,12.08000545,10.67148304,11.9153352
ydaL,60.00297898,50.11917153,75.35315818,66.00516231
ydaM,52.25413835,54.22776167,61.57523609,63.73896723
ydaN,41.33648001,37.01343132,41.87255694,42.26934024
ydaO,80.30724147,69.11156962,88.0397351,80.52671591
ydaS,5.478127452,18.30303855,10.67148304,6.963507584
ydaT,10.0004965,8.995748736,10.21737738,5.432523647
ydaU,7.964354526,6.335667192,6.212594149,2.946099363
ydaV,1.306830404,5.0939782,6.3643182,5.229622162
ydaW,9.860629413,8.720859546,10.27201576,12.69816089
ydaY,4.519455148,12.08000545,6.402889825,8.298179871
ydbC,30.61261605,27.77980346,44.67521559,35.2300105
ydbH,24.89808927,19.76728164,23.62884626,20.45530353
ydbJ,213.2776587,246.3506729,196.4032497,163.5250657
ydbK,74.03444484,61.06828285,171.9380266,176.4049079
ydbL,51.7456883,34.91010748,54.63016089,42.16435785
ydcA,383.3744711,337.4070487,96.04334738,87.16390528
ydcD,6.737075996,9.003730767,6.860239098,1.903070396
ydcE,73.70188395,90.60004084,105.2782846,111.9517758
ydcF,93.02968349,74.65171905,92.62607472,85.77893799
ydcH,26.03206165,26.57601198,17.92809151,14.29840224
ydcI,10.91712542,11.76623907,148.8983713,145.9849626
ydcJ,8.71609207,11.72946957,16.40025909,15.55908726
ydcK,29.18987545,26.04404844,44.93771299,39.35340066
ydcL,57.88145247,58.50406225,52.97458174,45.34086553
ydcM,58.94356391,63.84717518,52.78809291,56.07092335
ydcN,27.87418147,21.25811014,29.77880324,28.24305311
ydcO,11.62145609,20.80102979,23.3983155,21.689905
ydcP,53.57005551,47.65506735,51.03220675,50.36298299
ydcQ,74.29241339,70.74249764,50.3240827,39.87323521
ydcR,34.2283682,24.34030948,61.33258537,50.14022412
ydcS,7.382565477,9.486915272,14.45678658,12.23171097
ydcT,2.567264463,2.680474581,6.109266179,5.438952669
ydcU,8.635901556,4.616562591,8.258504392,7.318335996
ydcW,16.66965351,16.40337582,25.67895814,18.86744055
ydcX,28.05179057,21.86897538,36.43023521,39.61995694
ydcY,592.3962747,645.8156758,474.0601121,360.4061553
ydcZ,122.92918,129.2560583,89.64045755,98.04618678
yddB,2.331147535,4.352467196,6.556688696,5.229233255
yddE,79.34828635,69.92620602,80.08983833,72.4859078
yddG,26.820912,21.7440098,24.62202178,20.33344215
yddH,28.54392725,20.98106209,30.83496942,31.44573425
yddM,35.85683423,47.92068276,61.51536712,62.03852211
yddV,24.93492495,18.22414615,50.22956673,34.77751776
yddW,69.7639531,62.59639186,50.09533687,41.25878244
ydeA,20.76444884,23.73401574,39.91726025,34.53689278
ydeE,9.58672304,5.490911566,25.58730593,19.72993815
ydeH,25.19938628,35.38587454,38.64370374,36.62289174
ydeI,71.20729332,53.94506249,91.64441544,82.44580353
ydeJ,48.90416206,31.42197948,48.85441948,54.01749814
ydeK,10.06141146,7.789143783,8.727921085,6.989765154
ydeN,6.767098617,4.521927172,6.33440972,5.59811394
ydeP,8.420458538,5.483686683,8.909284198,10.07876098
ydeV,11.84761123,7.848591109,13.29413565,9.809234789
ydeW,12.27927436,13.10566629,17.51734009,11.80292638
ydfA,6.257707128,10.45385087,5.540962349,8.838298088
ydfB,22.70237935,21.06977694,18.98531285,19.59498646
ydfC,11.88678614,7.446578699,16.44577866,24.13380026
ydfD,11.86356976,19.81875893,4.502031908,4.787411464
ydfE,6.006311727,4.721826233,6.256895595,4.241615369
ydfG,351.5373787,434.4435693,321.8802144,321.4679505
ydfH,163.4108673,198.6079498,115.3358975,130.7862276
ydfI,27.84058613,25.67311219,7.789963494,7.707044328
ydfJ,4.815120438,5.080376122,7.293011191,4.116279016
ydfP,1.960245606,2.183133514,5.785743818,5.075809745
ydfR,5.21475594,5.226925433,7.387949798,4.419149044
ydfT,12.53203499,13.71634084,13.77514146,10.07073009
ydfV,18.07782059,23.09412806,18.8320289,21.02706212
ydfW,17.35470777,21.7440098,14.40650211,12.25577335
ydfX,8.945725653,5.604126238,7.921100815,7.10708506
ydfZ,8602.384098,9536.986652,2694.863335,3408.636962
ydgA,391.8178928,309.8053086,352.0952934,306.3943337
ydgC,28.08518556,30.73929957,57.02573751,60.18460126
ydgD,88.27782464,78.69638584,104.8064265,106.5111689
ydgG,17.92062215,14.70609359,16.56399759,11.10124397
ydgH,188.698013,169.1200762,151.9924085,116.7216509
ydgI,19.9993243,23.58352473,23.54207864,19.60657884
ydgJ,105.3410756,102.8715161,95.48978342,84.98690092
ydgK,96.66099989,102.3102502,66.64232267,68.78240144
ydgR,192.6857524,203.2623671,105.9160667,102.284336
ydgT,150.6485049,145.9667325,46.68773831,40.42703014
ydhA,35.49826589,21.41455511,44.52918833,46.65550081
ydhB,29.2965324,30.87975669,28.7203579,29.06312812
ydhC,11.8132293,13.00693656,14.26386347,14.78883541
ydhD,233.7649214,223.3759628,538.5879092,454.3088396
ydhF,100.4860797,71.51040013,94.43727134,88.38298088
ydhH,34.59215399,28.89406708,28.29385098,26.9130158
ydhI,37.07097387,32.11140688,34.64854937,44.6017068
